RankMethod,down,ydstogo,yards_gained,first_down_rush,first_down_pass,first_down_penalty,fourth_down_failed,interception,safety,fumble_lost,play_id
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2829
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1196
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2731
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4414
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1937
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2281
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1482
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2422
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1103
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3104
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,258
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2718
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1580
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,713
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1265
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3138
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2508
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2309
FirstDown,1.0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1867
FirstDown,1.0,10,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3442
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2618
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2556
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3814
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2596
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1701
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2616
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3329
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1900
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3548
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2586
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2121
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1927
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,226
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2206
FirstDown,2.0,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1781
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3519
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1022
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2231
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2749
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2950
FirstDown,2.0,6,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1427
FirstDown,2.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2052
FirstDown,2.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2754
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4032
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,466
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,396
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2553
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1406
FirstDown,2.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2993
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2704
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1135
FirstDown,2.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,794
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,344
FirstDown,2.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,913
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3120
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3346
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1287
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3963
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2206
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,760
FirstDown,2.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1399
FirstDown,1.0,8,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2596
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1085
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1753
FirstDown,2.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2543
FirstDown,2.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3514
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1816
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,217
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1874
FirstDown,2.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1595
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3885
FirstDown,2.0,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2192
FirstDown,2.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1069
FirstDown,2.0,4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358
FirstDown,3.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,315
FirstDown,3.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2164
FirstDown,3.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2744
FirstDown,3.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3579
FirstDown,3.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2075
FirstDown,3.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1278
FirstDown,3.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1063
FirstDown,3.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299
FirstDown,3.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2627
FirstDown,3.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2945
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1601
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1861
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1538
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,815
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4476
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1648
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,676
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4123
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1864
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2083
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1694
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3070
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2734
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1311
FirstDown,2.0,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3286
FirstDown,2.0,3,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664
FirstDown,2.0,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3445
FirstDown,2.0,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2507
FirstDown,2.0,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1624
FirstDown,2.0,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3607
FirstDown,2.0,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4545
FirstDown,2.0,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134
FirstDown,2.0,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,382
FirstDown,1.0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1482
FirstDown,1.0,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1476
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3570
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4002
FirstDown,2.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3654
FirstDown,2.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2911
FirstDown,2.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2248
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,555
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2689
FirstDown,2.0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,602
FirstDown,2.0,1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1999
FirstDown,4.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4249
FirstDown,4.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3678
FirstDown,4.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3269
FirstDown,4.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3178
FirstDown,4.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3981
FirstDown,3.0,15,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1536
FirstDown,4.0,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201
FirstDown,4.0,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2256
FirstDown,4.0,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2432
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1985
FirstDown,3.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,658
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,861
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1695
FirstDown,3.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2174
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4176
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3731
FirstDown,3.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,812
FirstDown,3.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2730
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3950
FirstDown,3.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1990
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,899
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,459
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2734
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,968
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3835
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3517
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2840
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4123
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,911
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,726
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,928
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,491
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1384
FirstDown,3.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1515
FirstDown,3.0,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,639
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1445
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2880
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4078
FirstDown,3.0,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1624
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1734
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1541
FirstDown,3.0,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1590
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3556
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,296
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3238
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2518
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2767
FirstDown,3.0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3131
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2224
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2506
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,439
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3435
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2834
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1094
FirstDown,3.0,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1857
FirstDown,3.0,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1433
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1462
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3544
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1901
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,885
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,738
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2859
FirstDown,3.0,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2334
FirstDown,3.0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1633
FirstDown,3.0,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1096
FirstDown,3.0,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3216
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2221
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2597
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3086
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3354
FirstDown,3.0,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3030
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1749
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2447
FirstDown,3.0,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1071
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3310
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,628
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2253
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1186
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3434
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3261
FirstDown,3.0,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247
FirstDown,3.0,7,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,393
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3715
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,267
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,211
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3602
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,322
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1056
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,562
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2182
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,775
FirstDown,3.0,3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239
FirstDown,2.0,10,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2906
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2558
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3667
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4668
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1541
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3287
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2826
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3057
FirstDown,3.0,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1556
FirstDown,3.0,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3177
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3297
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2969
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3382
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3647
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3186
FirstDown,3.0,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,313
FirstDown,3.0,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,973
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,238
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,447
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3668
FirstDown,3.0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,497
FirstDown,1.0,15,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,556
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1114
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2854
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3572
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3786
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1394
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3100
FirstDown,2.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4201
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,234
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2712
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,812
FirstDown,2.0,9,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,141
FirstDown,2.0,9,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,469
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2799
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3538
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1580
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3652
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3580
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,404
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2582
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,357
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,347
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,425
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,774
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3754
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,215
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3220
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2735
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2598
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,833
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2384
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3637
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3123
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3218
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,958
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3497
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2518
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,616
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2372
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,840
FirstDown,2.0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2696
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3654
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1041
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1720
FirstDown,2.0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3345
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,436
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,873
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1778
FirstDown,3.0,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2991
FirstDown,3.0,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3097
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2251
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1046
FirstDown,3.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3892
FirstDown,3.0,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2524
